Roadway.Name,From,To,id,ZIP CODE,int1,int2,zip1,zip2
STILLWELL AVE,BAY 46 ST,BAY 47 ST,2146,,STILLWELL+AVE+%26+BAY+46+ST,STILLWELL+AVE+%26+BAY+47+ST,11223,11223
STILLWELL AVENUE,MC DONALD STREET,RHINELANDER AVENUE,2147,,STILLWELL+AVENUE+%26+MC+DONALD+STREET,STILLWELL+AVENUE+%26+RHINELANDER+AVENUE,10461,10461
STILLWELL AVENUE,28 AVENUE,AVENUE W,2148,,STILLWELL+AVENUE+%26+28+AVENUE,STILLWELL+AVENUE+%26+AVENUE+W,11223,11223
STILLWELL AVENUE,AVENUE W,28 AVENUE,2149,,STILLWELL+AVENUE+%26+AVENUE+W,STILLWELL+AVENUE+%26+28+AVENUE,11223,11223
STILLWELL AVENUE,PELHAM PARKWAY,RHINELANDER AVENUE,2150,,STILLWELL+AVENUE+%26+PELHAM+PARKWAY,STILLWELL+AVENUE+%26+RHINELANDER+AVENUE,10461,10461
STILLWELL AVENUE,RHINELANDER AVENUE,PELHAM PARKWAY SOUTH,2151,,STILLWELL+AVENUE+%26+RHINELANDER+AVENUE,STILLWELL+AVENUE+%26+PELHAM+PARKWAY+SOUTH,10461,10461
STILLWELL AVENUE,AVENUE W,28TH AVENUE,2152,,STILLWELL+AVENUE+%26+AVENUE+W,STILLWELL+AVENUE+%26+28TH+AVENUE,11223,11223
STILLWELLAVENUE,AVENUE W,28 AVENUE,2153,,STILLWELLAVENUE+%26+AVENUE+W,STILLWELLAVENUE+%26+28+AVENUE,CTYPE,CTYPE
STUYVESANT AVENUE,HALSEY STREET,MACON STREET,2154,,STUYVESANT+AVENUE+%26+HALSEY+STREET,STUYVESANT+AVENUE+%26+MACON+STREET,11233,11233
STUYVESANT AVENUE,MACON STREET,MAC DONOUGH STREET,2155,,STUYVESANT+AVENUE+%26+MACON+STREET,STUYVESANT+AVENUE+%26+MAC+DONOUGH+STREET,11233,11233
SUNRISE HIGHWAY,DEAD END,HOOK CREEK BOULEVARD,2156,,SUNRISE+HIGHWAY+%26+DEAD+END,SUNRISE+HIGHWAY+%26+HOOK+CREEK+BOULEVARD,CTYPE,11422
SURF AVE,JONES WALK,W 10TH ST,2157,,SURF+AVE+%26+JONES+WALK,SURF+AVE+%26+W+10TH+ST,11224,11224
SURF AVENUE,WEST 10 STREET,JONES WALK,2158,,SURF+AVENUE+%26+WEST+10+STREET,SURF+AVENUE+%26+JONES+WALK,11224,11224
SUTPHIN BOULEVARD,109 AVENUE,FERNDALE AVENUE,2159,,SUTPHIN+BOULEVARD+%26+109+AVENUE,SUTPHIN+BOULEVARD+%26+FERNDALE+AVENUE,11433,11435
SUTPHIN BOULEVARD,ARLINGTON TERRACE,109 AVENUE,2160,,SUTPHIN+BOULEVARD+%26+ARLINGTON+TERRACE,SUTPHIN+BOULEVARD+%26+109+AVENUE,11433,11433
SUTTER AVENUE,AUTUMN AVENUE,LINCOLN AVENUE,2161,,SUTTER+AVENUE+%26+AUTUMN+AVENUE,SUTTER+AVENUE+%26+LINCOLN+AVENUE,11208,11208
SUTTER AVENUE,ALABAMA AVENUE,GEORGIA AVENUE,2162,,SUTTER+AVENUE+%26+ALABAMA+AVENUE,SUTTER+AVENUE+%26+GEORGIA+AVENUE,11207,11207
SUTTER AVENUE,HINSDALE STREET,WILLIAMS AVENUE,2163,,SUTTER+AVENUE+%26+HINSDALE+STREET,SUTTER+AVENUE+%26+WILLIAMS+AVENUE,11207,11207
SUTTER AVENUE,HEMLOCK STREET,AUTUMN AVENUE,2164,,SUTTER+AVENUE+%26+HEMLOCK+STREET,SUTTER+AVENUE+%26+AUTUMN+AVENUE,11208,11208
TARGEE ST,NAPLES ST,VENICE ST,2165,,TARGEE+ST+%26+NAPLES+ST,TARGEE+ST+%26+VENICE+ST,10304,CTYPE
TARGEE ST,COLUMBUS AVE,RICHMOND RD,2166,,TARGEE+ST+%26+COLUMBUS+AVE,TARGEE+ST+%26+RICHMOND+RD,10304,10304
TARGEE STREET,HAY STREET,NAPLES STREET,2167,,TARGEE+STREET+%26+HAY+STREET,TARGEE+STREET+%26+NAPLES+STREET,10304,10304
TARGEE STREET,RICHMOND ROAD,COLUMBUS AVENUE,2168,,TARGEE+STREET+%26+RICHMOND+ROAD,TARGEE+STREET+%26+COLUMBUS+AVENUE,10304,10304
TERRACE DRIVE,EAST DRIVE,WEST DRIVE,2169,,TERRACE+DRIVE+%26+EAST+DRIVE,TERRACE+DRIVE+%26+WEST+DRIVE,10021,10023
THROGS NECK EXPRESSWAY,HARDING AVENUE,LONGSTREET AVENUE,2170,,THROGS+NECK+EXPRESSWAY+%26+HARDING+AVENUE,THROGS+NECK+EXPRESSWAY+%26+LONGSTREET+AVENUE,10465,10465
THROGS NECK EXPWY SER RD,HARDING AVENUE,LONGSTREET AVENUE,2171,,THROGS+NECK+EXPWY+SER+RD+%26+HARDING+AVENUE,THROGS+NECK+EXPWY+SER+RD+%26+LONGSTREET+AVENUE,CTYPE,CTYPE
THROOP AVENUE,GERRY STREET,BARTLETT STREET,2172,,THROOP+AVENUE+%26+GERRY+STREET,THROOP+AVENUE+%26+BARTLETT+STREET,11206,11206
THROOP AVENUE,HALSEY STREET,MACON STREET,2173,,THROOP+AVENUE+%26+HALSEY+STREET,THROOP+AVENUE+%26+MACON+STREET,11216,11216
THROOP AVENUE,BARTLETT STREET,WHIPPLE STREET,2174,,THROOP+AVENUE+%26+BARTLETT+STREET,THROOP+AVENUE+%26+WHIPPLE+STREET,11206,11206
THROOP AVENUE,JEFFERSON AVENUE,HANCOCK STREET,2175,,THROOP+AVENUE+%26+JEFFERSON+AVENUE,THROOP+AVENUE+%26+HANCOCK+STREET,11221,11216
TINTON AVENUE,EAST 150 STREET,EAST 151 STREET,2176,,TINTON+AVENUE+%26+EAST+150+STREET,TINTON+AVENUE+%26+EAST+151+STREET,10455,10455
TINTON AVENUE,EAST 166 STREET,HOME STREET,2177,,TINTON+AVENUE+%26+EAST+166+STREET,TINTON+AVENUE+%26+HOME+STREET,10456,10456
TINTON AVENUE,HOME STREET,EAST 168 STREET,2178,,TINTON+AVENUE+%26+HOME+STREET,TINTON+AVENUE+%26+EAST+168+STREET,10456,10456
TINTON AVENUE,EAST 150TH STREET,EAST 151ST STREET,2179,,TINTON+AVENUE+%26+EAST+150TH+STREET,TINTON+AVENUE+%26+EAST+151ST+STREET,10455,10455
TINTON AVENUE,HOME STREET,EAST 168TH STREET,2180,,TINTON+AVENUE+%26+HOME+STREET,TINTON+AVENUE+%26+EAST+168TH+STREET,10456,10456
TINTON STREET,HOME STREET,168 STREET,2181,,TINTON+STREET+%26+HOME+STREET,TINTON+STREET+%26+168+STREET,10456,10456
TODT HILL RD,TILLMAN ST,LINCOLN ST,2182,,TODT+HILL+RD+%26+TILLMAN+ST,TODT+HILL+RD+%26+LINCOLN+ST,10314,10314
TODT HILL ROAD,SUSSEX AVENUE,OCEAN TERRACE,2183,,TODT+HILL+ROAD+%26+SUSSEX+AVENUE,TODT+HILL+ROAD+%26+OCEAN+TERRACE,10314,10314
TOMPKINS AVE,HANCOCK ST,HALSEY ST,2184,,TOMPKINS+AVE+%26+HANCOCK+ST,TOMPKINS+AVE+%26+HALSEY+ST,11216,11216
TOMPKINS AVENUE,HALSEY STREET,MACON STREET,2185,,TOMPKINS+AVENUE+%26+HALSEY+STREET,TOMPKINS+AVENUE+%26+MACON+STREET,11216,11216
TOMPKINS AVENUE,DEAD END,HANCOCK STREET,2186,,TOMPKINS+AVENUE+%26+DEAD+END,TOMPKINS+AVENUE+%26+HANCOCK+STREET,CTYPE,11216
TOMPKINS AVENUE,JEFFERSON AVENUE,HANCOCK STREET,2187,,TOMPKINS+AVENUE+%26+JEFFERSON+AVENUE,TOMPKINS+AVENUE+%26+HANCOCK+STREET,11216,11216
TRAVIS AVENUE,MULBERRY AVENUE,PARK DRIVE NORTH,2188,,TRAVIS+AVENUE+%26+MULBERRY+AVENUE,TRAVIS+AVENUE+%26+PARK+DRIVE+NORTH,10314,CTYPE
TRAVIS AVENUE,MULBERRY AVENUE,FREEDOM AVENUE,2189,,TRAVIS+AVENUE+%26+MULBERRY+AVENUE,TRAVIS+AVENUE+%26+FREEDOM+AVENUE,10314,10314
TRAVIS AVENUE,FREEDOM AVENUE,MULBERRY AVENUE,2190,,TRAVIS+AVENUE+%26+FREEDOM+AVENUE,TRAVIS+AVENUE+%26+MULBERRY+AVENUE,10314,10314
TRINITY PL,EDGER ST,RECTOR PL,2191,,TRINITY+PL+%26+EDGER+ST,TRINITY+PL+%26+RECTOR+PL,CTYPE,10006
UNDERCLIFF AVENUE,SEDGWICK AVENUE,WEST 171 STREET,2192,,UNDERCLIFF+AVENUE+%26+SEDGWICK+AVENUE,UNDERCLIFF+AVENUE+%26+WEST+171+STREET,10452,CTYPE
UNDERHILL AVE,53 AVE,58 AVE,2193,,UNDERHILL+AVE+%26+53+AVE,UNDERHILL+AVE+%26+58+AVE,CTYPE,11365
UNDERHILL AVE,189TH ST,190TH ST,2194,,UNDERHILL+AVE+%26+189TH+ST,UNDERHILL+AVE+%26+190TH+ST,11365,11365
UNDERHILL AVENUE,189 STREET,190 STREET,2195,,UNDERHILL+AVENUE+%26+189+STREET,UNDERHILL+AVENUE+%26+190+STREET,11365,11365
UNION AVENUE,AINSLIE STREET,DEVOE STREET,2196,,UNION+AVENUE+%26+AINSLIE+STREET,UNION+AVENUE+%26+DEVOE+STREET,11211,11211
UNION ST,HOYT ST,BOND ST,2197,,UNION+ST+%26+HOYT+ST,UNION+ST+%26+BOND+ST,11231,11231
UNION ST,7 AVE,8 AVE,2198,,UNION+ST+%26+7+AVE,UNION+ST+%26+8+AVE,11217,11215
UNION STREET,37 AVE,39 AVE,2199,,UNION+STREET+%26+37+AVE,UNION+STREET+%26+39+AVE,11354,11354
UNION STREET,7 AVENUE,8 AVENUE,2200,,UNION+STREET+%26+7+AVENUE,UNION+STREET+%26+8+AVENUE,11217,11215
UNION STREET,HOYT STREET,BOND STREET,2201,,UNION+STREET+%26+HOYT+STREET,UNION+STREET+%26+BOND+STREET,11231,11231
UNION STREET,39 AVENUE,ROOSEVELT AVENUE,2202,,UNION+STREET+%26+39+AVENUE,UNION+STREET+%26+ROOSEVELT+AVENUE,11354,11354
UNION STREET,39TH AVENUE,ROOSEVELT AVENUE,2203,,UNION+STREET+%26+39TH+AVENUE,UNION+STREET+%26+ROOSEVELT+AVENUE,11354,11354
UNION TURNPIKE,195 STREET,196 STREET,2204,,UNION+TURNPIKE+%26+195+STREET,UNION+TURNPIKE+%26+196+STREET,11366,11366
UNION TURNPIKE,HEWLETT STREET,LANGDALE STREET,2205,,UNION+TURNPIKE+%26+HEWLETT+STREET,UNION+TURNPIKE+%26+LANGDALE+STREET,CTYPE,11040
UNION TURNPIKE,141 STREET,MAIN STREET,2206,,UNION+TURNPIKE+%26+141+STREET,UNION+TURNPIKE+%26+MAIN+STREET,11367,11435
UNION TURNPIKE,VLEIGH PLACE,141 STREET,2207,,UNION+TURNPIKE+%26+VLEIGH+PLACE,UNION+TURNPIKE+%26+141+STREET,11435,11367
UNION TURNPIKE,MAGARET PLACE,71 AVENUE,2208,,UNION+TURNPIKE+%26+MAGARET+PLACE,UNION+TURNPIKE+%26+71+AVENUE,CTYPE,11375
UNION TURNPIKE,ENTRANCE INTO UNION TPKE,141 STREET,2209,,UNION+TURNPIKE+%26+ENTRANCE+INTO+UNION+TPKE,UNION+TURNPIKE+%26+141+STREET,CTYPE,11367
UNION TURNPIKE,141 STREET,ENTRANCE INTO UNION TURNPIKE,2210,,UNION+TURNPIKE+%26+141+STREET,UNION+TURNPIKE+%26+ENTRANCE+INTO+UNION+TURNPIKE,11367,CTYPE
UNION TURNPIKE,141 STREET,DEAD END,2211,,UNION+TURNPIKE+%26+141+STREET,UNION+TURNPIKE+%26+DEAD+END,11367,CTYPE
UNION TURNPIKE,DEAD END,DEAD END,2212,,UNION+TURNPIKE+%26+DEAD+END,UNION+TURNPIKE+%26+DEAD+END,CTYPE,CTYPE
UNION TURNPIKE,196 STREET,196 PLACE,2213,,UNION+TURNPIKE+%26+196+STREET,UNION+TURNPIKE+%26+196+PLACE,11366,11366
UNION TURNPIKE,141ST STREET,MAIN STREET,2214,,UNION+TURNPIKE+%26+141ST+STREET,UNION+TURNPIKE+%26+MAIN+STREET,11367,11435
UNION TURNPIKE,195TH STREET,196TH STREET,2215,,UNION+TURNPIKE+%26+195TH+STREET,UNION+TURNPIKE+%26+196TH+STREET,11366,11366
UNION TURNPIKE,LANGDALE STREET,HEWLETT STREET,2216,,UNION+TURNPIKE+%26+LANGDALE+STREET,UNION+TURNPIKE+%26+HEWLETT+STREET,11040,CTYPE
UNIVERSITY HEIGHTS BRIDGE APPROACH,HARLEM RIVER SHORELINE,9 AVENUE,2217,,UNIVERSITY+HEIGHTS+BRIDGE+APPROACH+%26+HARLEM+RIVER+SHORELINE,UNIVERSITY+HEIGHTS+BRIDGE+APPROACH+%26+9+AVENUE,CTYPE,CTYPE
UTICA AVENUE,LENOX ROAD,LINDEN BOULEVARD,2218,,UTICA+AVENUE+%26+LENOX+ROAD,UTICA+AVENUE+%26+LINDEN+BOULEVARD,11203,11203
UTICA AVENUE,LINDEN BOULEVARD,LENOX ROAD,2219,,UTICA+AVENUE+%26+LINDEN+BOULEVARD,UTICA+AVENUE+%26+LENOX+ROAD,11203,11203
UTICA AVENUE,AVENUE O,FILLMORE AVENUE,2220,,UTICA+AVENUE+%26+AVENUE+O,UTICA+AVENUE+%26+FILLMORE+AVENUE,11234,11234
UTICA AVENUE,FARRAGUT ROAD,GLENWOOD ROAD,2221,,UTICA+AVENUE+%26+FARRAGUT+ROAD,UTICA+AVENUE+%26+GLENWOOD+ROAD,11203,11234
UTICA AVENUE,AVENUE K,AVENUE L,2222,,UTICA+AVENUE+%26+AVENUE+K,UTICA+AVENUE+%26+AVENUE+L,11234,11234
UTOPIA PARKWAY,65 AVENUE,67 AVENUE,2223,,UTOPIA+PARKWAY+%26+65+AVENUE,UTOPIA+PARKWAY+%26+67+AVENUE,11365,11365
UTOPIA PARKWAY,NORTHERN BOULEVARD,45 AVENUE,2224,,UTOPIA+PARKWAY+%26+NORTHERN+BOULEVARD,UTOPIA+PARKWAY+%26+45+AVENUE,11358,11358
UTOPIA PARKWAY,45 AVENUE,NORTHERN BOULEVARD,2225,,UTOPIA+PARKWAY+%26+45+AVENUE,UTOPIA+PARKWAY+%26+NORTHERN+BOULEVARD,11358,11358
UTOPIA PARKWAY,DEAD END,45 AVENUE,2226,,UTOPIA+PARKWAY+%26+DEAD+END,UTOPIA+PARKWAY+%26+45+AVENUE,CTYPE,11358
UTOPIA PARKWAY,65TH AVENUE,67TH AVENUE,2227,,UTOPIA+PARKWAY+%26+65TH+AVENUE,UTOPIA+PARKWAY+%26+67TH+AVENUE,11365,11365
VALENTINE AVENUE,EAST 188 STREET,EAST FORDHAM ROAD,2228,,VALENTINE+AVENUE+%26+EAST+188+STREET,VALENTINE+AVENUE+%26+EAST+FORDHAM+ROAD,10458,10458
VALENTINE AVENUE,EAST FORDHAM ROAD,EAST 188 STREET,2229,,VALENTINE+AVENUE+%26+EAST+FORDHAM+ROAD,VALENTINE+AVENUE+%26+EAST+188+STREET,10458,10458
VAN BRUNT ST,CENSUS BOUNDARY,DE GRAW ST,2230,,VAN+BRUNT+ST+%26+CENSUS+BOUNDARY,VAN+BRUNT+ST+%26+DE+GRAW+ST,CTYPE,11201
VAN CORTLANDT AVENUE EAST,ST GEORGE'S CRESCENT,EAST MOSHOLU PARKWAY SOUTH,2231,,VAN+CORTLANDT+AVENUE+EAST+%26+ST+GEORGE'S+CRESCENT,VAN+CORTLANDT+AVENUE+EAST+%26+EAST+MOSHOLU+PARKWAY+SOUTH,10458,10458
VAN CORTLANDT PARK EAST,EAST 239 STREET,EAST 240 STREET,2232,,VAN+CORTLANDT+PARK+EAST+%26+EAST+239+STREET,VAN+CORTLANDT+PARK+EAST+%26+EAST+240+STREET,10470,10470
VAN CORTLANDT PARK EAST,EAST 240 STREET,KEPLER AVENUE,2233,,VAN+CORTLANDT+PARK+EAST+%26+EAST+240+STREET,VAN+CORTLANDT+PARK+EAST+%26+KEPLER+AVENUE,10470,CTYPE
VAN CORTLANDT PARK EAST,EAST 240 STREET,EAST 241 STREET,2234,,VAN+CORTLANDT+PARK+EAST+%26+EAST+240+STREET,VAN+CORTLANDT+PARK+EAST+%26+EAST+241+STREET,10470,10470
VAN DUZER ST,BROAD ST,JAKE COURT,2235,,VAN+DUZER+ST+%26+BROAD+ST,VAN+DUZER+ST+%26+JAKE+COURT,10304,10304
VAN DUZER STREET,JAKE COURT,MAXIE COURT,2236,,VAN+DUZER+STREET+%26+JAKE+COURT,VAN+DUZER+STREET+%26+MAXIE+COURT,10304,10304
VAN DUZER STREET,BEACH STREET,WRIGHT STREET,2237,,VAN+DUZER+STREET+%26+BEACH+STREET,VAN+DUZER+STREET+%26+WRIGHT+STREET,10304,10304
VAN DUZER STREET,STONE STREET,COURT STREET,2238,,VAN+DUZER+STREET+%26+STONE+STREET,VAN+DUZER+STREET+%26+COURT+STREET,CTYPE,10304
VAN DUZER STREET,JAKE COURT,BROAD STREET,2239,,VAN+DUZER+STREET+%26+JAKE+COURT,VAN+DUZER+STREET+%26+BROAD+STREET,10304,10304
VAN DUZER STREET,COURT STREET,TARGEE STREET,2240,,VAN+DUZER+STREET+%26+COURT+STREET,VAN+DUZER+STREET+%26+TARGEE+STREET,10304,10304
VAN DUZER STREET,COURT STREET,GORDON STREET,2241,,VAN+DUZER+STREET+%26+COURT+STREET,VAN+DUZER+STREET+%26+GORDON+STREET,10304,CTYPE
VAN WYCK BOULEVARD EAST,LLOYD ROAD,LIBERTY AVENUE,2242,,VAN+WYCK+BOULEVARD+EAST+%26+LLOYD+ROAD,VAN+WYCK+BOULEVARD+EAST+%26+LIBERTY+AVENUE,11435,CTYPE
VAN WYCK BOULEVARD WEST,LLOYD ROAD,LIBERTY AVENUE,2243,,VAN+WYCK+BOULEVARD+WEST+%26+LLOYD+ROAD,VAN+WYCK+BOULEVARD+WEST+%26+LIBERTY+AVENUE,11435,11419
VAN WYCK EXPRESSWAY,102 AVENUE,W 232ND ST,2244,,VAN+WYCK+EXPRESSWAY+%26+102+AVENUE,VAN+WYCK+EXPRESSWAY+%26+W+232ND+ST,11419,CTYPE
VAN WYCK EXPRESSWAY,102 AVENUE,LIBERTY AVENUE,2245,,VAN+WYCK+EXPRESSWAY+%26+102+AVENUE,VAN+WYCK+EXPRESSWAY+%26+LIBERTY+AVENUE,11419,11435
VAN WYCK EXPRESSWAY,EAST MEADOW LAKE BRIDGE,JEWEL AVENUE,2246,,VAN+WYCK+EXPRESSWAY+%26+EAST+MEADOW+LAKE+BRIDGE,VAN+WYCK+EXPRESSWAY+%26+JEWEL+AVENUE,CTYPE,CTYPE
VAN WYCK EXPRESSWAY,136 STREET,JEWEL AVENUE,2247,,VAN+WYCK+EXPRESSWAY+%26+136+STREET,VAN+WYCK+EXPRESSWAY+%26+JEWEL+AVENUE,CTYPE,CTYPE
VAN WYCK EXPRESSWAY,105 AVENUE,LIBERTYAVENUE,2248,,VAN+WYCK+EXPRESSWAY+%26+105+AVENUE,VAN+WYCK+EXPRESSWAY+%26+LIBERTYAVENUE,11435,CTYPE
VAN WYCK EXPRESSWAY EXIT 11 SB,EAST MEADOW LAKE BRIDGE,JEWEL AVENUE,2249,,VAN+WYCK+EXPRESSWAY+EXIT+11+SB+%26+EAST+MEADOW+LAKE+BRIDGE,VAN+WYCK+EXPRESSWAY+EXIT+11+SB+%26+JEWEL+AVENUE,CTYPE,CTYPE
VAN WYCK EXPRESSWAY EXIT 11 SB,136 STREET,JEWEL AVENUE,2250,,VAN+WYCK+EXPRESSWAY+EXIT+11+SB+%26+136+STREET,VAN+WYCK+EXPRESSWAY+EXIT+11+SB+%26+JEWEL+AVENUE,CTYPE,CTYPE
VANDERBILT AVE,GATES AVE,FULTON ST,2251,,VANDERBILT+AVE+%26+GATES+AVE,VANDERBILT+AVE+%26+FULTON+ST,11238,11238
VANDERBILT AVENUE,GATES AVENUE,FULTON STREET,2252,,VANDERBILT+AVENUE+%26+GATES+AVENUE,VANDERBILT+AVENUE+%26+FULTON+STREET,11238,11238
VARICK STREET,SPRING STREET,VANDAM STREET,2253,,VARICK+STREET+%26+SPRING+STREET,VARICK+STREET+%26+VANDAM+STREET,10013,10013
VARICK STREET,CHARLTON STREET,VAN DAM STREET,2254,,VARICK+STREET+%26+CHARLTON+STREET,VARICK+STREET+%26+VAN+DAM+STREET,10013,10013
VARICK STREET,VANDAM STREET,SPRING STREET,2255,,VARICK+STREET+%26+VANDAM+STREET,VARICK+STREET+%26+SPRING+STREET,10013,10013
VARICK STREET,BROADWAY/ 7 AVENUE LINE,BROADWAY/ 7 AVENUE LINE,2256,,VARICK+STREET+%26+BROADWAY/+7+AVENUE+LINE,VARICK+STREET+%26+BROADWAY/+7+AVENUE+LINE,CTYPE,CTYPE
VARICK STREET,CHARLTON STREET,VANDAM STREET,2257,,VARICK+STREET+%26+CHARLTON+STREET,VARICK+STREET+%26+VANDAM+STREET,10013,10013
VERMONT PLACE,HIGHLAND BOULEVARD,JACKIE ROBINSON PKWY,2258,,VERMONT+PLACE+%26+HIGHLAND+BOULEVARD,VERMONT+PLACE+%26+JACKIE+ROBINSON+PKWY,11208,CTYPE
VERMONT PLACE,HIGHLAND BOULEVARD,JACKIE ROBINSON PARKWAY,2259,,VERMONT+PLACE+%26+HIGHLAND+BOULEVARD,VERMONT+PLACE+%26+JACKIE+ROBINSON+PARKWAY,11208,CTYPE
VERMONT PLACE,HIGHLAND PARK GREENWAY,HIGHLAND BOULEVARD,2260,,VERMONT+PLACE+%26+HIGHLAND+PARK+GREENWAY,VERMONT+PLACE+%26+HIGHLAND+BOULEVARD,CTYPE,11208
VERNON BLVD,33RD RD,35TH AVE,2261,,VERNON+BLVD+%26+33RD+RD,VERNON+BLVD+%26+35TH+AVE,11102,11106
VERNON BOULEVARD,46 ROAD,47 AVENUE,2262,,VERNON+BOULEVARD+%26+46+ROAD,VERNON+BOULEVARD+%26+47+AVENUE,11101,11101
VERNON BOULEVARD,47 AVENUE,46 ROAD,2263,,VERNON+BOULEVARD+%26+47+AVENUE,VERNON+BOULEVARD+%26+46+ROAD,11101,11101
VERNON BOULEVARD,34 AVENUE,35 AVENUE,2264,,VERNON+BOULEVARD+%26+34+AVENUE,VERNON+BOULEVARD+%26+35+AVENUE,11106,11106
VERNON BOULEVARD,46TH ROAD,47TH AVENUE,2265,,VERNON+BOULEVARD+%26+46TH+ROAD,VERNON+BOULEVARD+%26+47TH+AVENUE,11101,11101
VERNON BOULEVARD,ALLEY,35 AVENUE,2266,,VERNON+BOULEVARD+%26+ALLEY,VERNON+BOULEVARD+%26+35+AVENUE, item,11106
VETERANS AVENUE,EAST 66 STREET,EAST 67 STREET,2267,,VETERANS+AVENUE+%26+EAST+66+STREET,VETERANS+AVENUE+%26+EAST+67+STREET,11234,11234
VETERANS AVENUE,EAST 71 STREET,AVENUE U,2268,,VETERANS+AVENUE+%26+EAST+71+STREET,VETERANS+AVENUE+%26+AVENUE+U,11234,11234
VETERANS AVENUE,EAST 67 STREET,AVENUE T,2269,,VETERANS+AVENUE+%26+EAST+67+STREET,VETERANS+AVENUE+%26+AVENUE+T,11234,11234
VETERANS AVENUE,EAST 71ST STREET,AVENUE U,2270,,VETERANS+AVENUE+%26+EAST+71ST+STREET,VETERANS+AVENUE+%26+AVENUE+U,11234,11234
VICTORY BOULEVARD,CYPRESS AVENUE,MARX STREET,2271,,VICTORY+BOULEVARD+%26+CYPRESS+AVENUE,VICTORY+BOULEVARD+%26+MARX+STREET,10301,10301
VICTORY BOULEVARD,GRAHAM AVENUE,DINSMORE STREET,2272,,VICTORY+BOULEVARD+%26+GRAHAM+AVENUE,VICTORY+BOULEVARD+%26+DINSMORE+STREET,10314,10314
VICTORY BOULEVARD,SOUTH GANNON AVENUE,DR M L KING EP NB EN VICTORY BL,2273,,VICTORY+BOULEVARD+%26+SOUTH+GANNON+AVENUE,VICTORY+BOULEVARD+%26+DR+M+L+KING+EP+NB+EN+VICTORY+BL,10314,CTYPE
VICTORY BOULEVARD,SOUTH GANNON AVENUE,CANTERBURY AVENUE,2274,,VICTORY+BOULEVARD+%26+SOUTH+GANNON+AVENUE,VICTORY+BOULEVARD+%26+CANTERBURY+AVENUE,10314,10314
VICTORY BOULEVARD,DINSMORE STREET,SIGNS ROAD,2275,,VICTORY+BOULEVARD+%26+DINSMORE+STREET,VICTORY+BOULEVARD+%26+SIGNS+ROAD,10314,10314
VICTORY BOULEVARD,MARX STREET,RENWICK AVENUE,2276,,VICTORY+BOULEVARD+%26+MARX+STREET,VICTORY+BOULEVARD+%26+RENWICK+AVENUE,10301,10301
VICTORY BOULEVARD,RENWICK AVENUE,CYPRESS AVENUE,2277,,VICTORY+BOULEVARD+%26+RENWICK+AVENUE,VICTORY+BOULEVARD+%26+CYPRESS+AVENUE,10301,10301
W 155 STREET,EDGECOMBE AVENUE,ST NICHOLAS AVENUE,2278,,W+155+STREET+%26+EDGECOMBE+AVENUE,W+155+STREET+%26+ST+NICHOLAS+AVENUE,10039,10032
WADSWORTH AVENUE,WEST 188 STREET,WEST 189 STREET,2279,,WADSWORTH+AVENUE+%26+WEST+188+STREET,WADSWORTH+AVENUE+%26+WEST+189+STREET,10040,10040
WADSWORTH AVENUE,WEST 175 STREET,WEST 176 STREET,2280,,WADSWORTH+AVENUE+%26+WEST+175+STREET,WADSWORTH+AVENUE+%26+WEST+176+STREET,10033,10033
WADSWORTH AVENUE,WEST 176 STREET,WEST 175 STREET,2281,,WADSWORTH+AVENUE+%26+WEST+176+STREET,WADSWORTH+AVENUE+%26+WEST+175+STREET,10033,10033
WADSWORTH AVENUE,WEST 187 STREET,WEST 188 STREET,2282,,WADSWORTH+AVENUE+%26+WEST+187+STREET,WADSWORTH+AVENUE+%26+WEST+188+STREET,10040,10040
WADSWORTH AVENUE,WEST 175TH STREET,WEST 176TH STREET,2283,,WADSWORTH+AVENUE+%26+WEST+175TH+STREET,WADSWORTH+AVENUE+%26+WEST+176TH+STREET,10033,10033
WALKER STREET,BROADWAY,LAFAYETTE STREET,2284,,WALKER+STREET+%26+BROADWAY,WALKER+STREET+%26+LAFAYETTE+STREET,10013,10013
WALKER STREET,LAFAYETTE STREET,CORTLANDT ALLEY,2285,,WALKER+STREET+%26+LAFAYETTE+STREET,WALKER+STREET+%26+CORTLANDT+ALLEY,10013,10013
WALKER STREET,CORTLANDT ALLEY,LAFAYETTE STREET,2286,,WALKER+STREET+%26+CORTLANDT+ALLEY,WALKER+STREET+%26+LAFAYETTE+STREET,10013,10013
WALTHAM STREET,101 AVE,LIBERTY AVE,2287,,WALTHAM+STREET+%26+101+AVE,WALTHAM+STREET+%26+LIBERTY+AVE,11435,11435
WANAMAKER PLACE,LAFAYETTE STREET,BROADWAY,2288,,WANAMAKER+PLACE+%26+LAFAYETTE+STREET,WANAMAKER+PLACE+%26+BROADWAY,10003,10003
WASHINGTON AVE,GATES AVE,FULTON ST,2289,,WASHINGTON+AVE+%26+GATES+AVE,WASHINGTON+AVE+%26+FULTON+ST,11238,11238
WASHINGTON AVENUE,EAST 175 STREET,EAST 176 STREET,2290,,WASHINGTON+AVENUE+%26+EAST+175+STREET,WASHINGTON+AVENUE+%26+EAST+176+STREET,10457,10457
WASHINGTON AVENUE,EAST 173 STREET,EAST 174 STREET,2291,,WASHINGTON+AVENUE+%26+EAST+173+STREET,WASHINGTON+AVENUE+%26+EAST+174+STREET,10457,10457
